Reaction ID;Note;Reference;DOI
SCYSDS;;den Hengst CD, Buttner MJ.#2008#Redox control in actinobacteria.#Biochim Biophys Acta.#1780#1201-1216#;10.1016/j.bbagen.2008.01.008
SDPDS;;;
SDPTA;;Escherichia coli#Ledwidge R, Blanchard JS.#1999#The dual biosynthetic capability of N-acetylornithine aminotransferase in arginine and lysine biosynthesis.#Biochemistry.#38#3019-3024;10.1021/bi982574a
SEPHCHCS;;;
SERAT;;;
SERD_L;;;
SERTRS;;;
SHCHCC;Anaerobic adenosylcobalamin biosynthetic pathway (incomplete);;
SHCHCS3;;;
SHCHD2;;;
SHCHF;;;
SHK3Dr;;;
SHKK;;;
SHSL1;;;
SHSL2;;;
SHSL4r;;;
SLD;;;
SORB6PP;;;
SORBDH;;;
SPMS;;;
SPODM;;Chung HJ, Kim EJ, Suh B, Choi JH, Roe JH.#1999#Duplicate genes for Fe-containing superoxide dismutase in Streptomyces coelicolor A3(2).#Gene.#231#87-93##Kim EJ, Chung HJ, Suh B, Hah YC, Roe JH.#1998#Transcriptional and post-transcriptional regulation by nickel of sodN gene encoding nickel-containing superoxide dismutase from Streptomyces coelicolor Müller.#Mol Microbiol.#27#187-195#;10.1016/S0378-1119(99)00088-8, 10.1046/j.1365-2958.1998.00674.x
SPRMS;;;
SQLCYC1;;;
SQLCYC2;;;
SRUBSYN;;;
SSALx;;;
SSALy;;;
SSBUTDH;;;
STACHGALACT;;;
STRP6K;;;
SUCBZL;;;
SUCBZS;;;
SUCD9;;;
SUCOAGCT;;;
SUCOAICT;;;
SUCOAS;;;
SUCOMALT;;;
SUCR;;;
SULFPDH;;;
SULR_syn;;;
SULRi;;Fischer M, Schmidt C, Falke D, Sawers RG.#2012#Terminal reduction reactions of nitrate and sulfate assimilation in Streptomyces coelicolor A3(2): identification of genes encoding nitrite and sulfite reductases.#Res Microbiol.#163#340-348#;10.1016/j.resmic.2012.05.004
T2DECAI;Required for growth (fatty acid biosynthesis);;
TAG6ISOs;;;
TAGO;Required for growth (teichoic acid biosynthesis);;
TAGS120;Required for growth (triacylglycerol biosynthesis);;
TAGS140;Required for growth (triacylglycerol biosynthesis);;
TAGS141;Required for growth (triacylglycerol biosynthesis);;
TAGS150;Required for growth (triacylglycerol biosynthesis);;
TAGS160;Required for growth (triacylglycerol biosynthesis);;
TAGS161;Required for growth (triacylglycerol biosynthesis);;
TAGS170;Required for growth (triacylglycerol biosynthesis);;
TAGS180;Required for growth (triacylglycerol biosynthesis);;
TAGS181;Required for growth (triacylglycerol biosynthesis);;
TAGSai150;Required for growth (triacylglycerol biosynthesis);;
TAGSai170;Required for growth (triacylglycerol biosynthesis);;
TAGSi140;Required for growth (triacylglycerol biosynthesis);;
TAGSi150;Required for growth (triacylglycerol biosynthesis);;
TAGSi160;Required for growth (triacylglycerol biosynthesis);;
TAGSi170;Required for growth (triacylglycerol biosynthesis);;
TAGSi180;Required for growth (triacylglycerol biosynthesis);;
TALA;;;
TALAb;;;
TAUDO;;;
TBFORMD;;;
TCLBZRED;;;
TDP;;;
TDPDRE;;;
TDPDRR;;;
TDPGDH;;;
TECA1S;Required for growth (teichoic acid biosynthesis);;
TECA2S;Required for growth (teichoic acid biosynthesis);;
TECA3S;Required for growth (teichoic acid biosynthesis);;
TGBPA;;Brinkkötter A, Shakeri-Garakani A, Lengeler JW.#2002#Two class II D-tagatose-bisphosphate aldolases from enteric bacteria.#Arch Microbiol.#177#410-419#;10.1007/s00203-002-0406-6
THCHDH;;;
THDPLOR;;;
THDPS;;;
THFAT;;;
THFGLUS;;;
THIORDXi;;;
THPAT;;;
THPICHYDs;;;
THRA2i;;Balk SH, Yoshioka H, Yukawa H, Harayama S.#2007#Synthesis of L-threo-3,4-dihydroxyphenylserine (L-threo-DOPS) with thermostabilized low-specific L-threonine aldolase from Streptomyces coelicolor A3(2).#J Microbiol Biotechnol.#17#721-727#;PMID: 18051291
THRAi;;Balk SH, Yoshioka H, Yukawa H, Harayama S.#2007#Synthesis of L-threo-3,4-dihydroxyphenylserine (L-threo-DOPS) with thermostabilized low-specific L-threonine aldolase from Streptomyces coelicolor A3(2).#J Microbiol Biotechnol.#17#721-727#;PMID: 18051291
THRD;;;
THRD_L;;;
THRPDC;;;
THRS;;;
THRTRS;;;
THYDNAPO;;;
THYDNAPS;;;
THZPSN3;;;
TKT1;;;
TKT2;;;
TKT2h;;;
TMDK1;;;
TMDPP;;;
TMDSf;;;
TMETMO;;;
TMK;To utilize extracellular thiamine;;
TMPK;;;
TMPPP;;;
TOLOR;;;
TPI;;;
TRDR;;Koháryová M, Brynda J, Rezá?ová P, Kollárová M.#2011#Crystallization and diffraction analysis of thioredoxin reductase from Streptomyces coelicolor.#Acta Crystallogr Sect F Struct Biol Cryst Commun.#67#917-921#;10.1107/S1744309111021385
TRE6PH;;;
TRE6PP;;;
TRE6PPP;;;
TRE6PS;;;
TREPP;;;
TRPO2;;Zummo FP, Marineo S, Pace A, Civiletti F, Giardina A, Puglia AM.#2012#Tryptophan catabolism via kynurenine production in Streptomyces coelicolor: identification of three genes coding for the enzymes of tryptophan to anthranilate pathway.#Appl Microbiol Biotechnol.#94#719-728#;10.1007/s00253-011-3833-y
TRPS1;;;
TRPS2;;;
TRPS3;;;
TRPTRS;;Kitabatake M, Ali K, Demain A, Sakamoto K, Yokoyama S, Söll D.#2002#Indolmycin resistance of Streptomyces coelicolor A3(2) by induced expression of one of its two tryptophanyl-tRNA synthetases.#J Biol Chem.#277#23882-23887#;10.1074/jbc.M202639200
TRSARr;;;
TRYP2MO;;;
TRYPYRAT;;;
TYRL;;;
TYRMO;;;
TYRTA;;;
TYRTRS;;;
UAAGDS;;;
UAAGLS2;;;
UACMAMO;;;
UAG2E;Required for growth (teichoic acid biosynthesis);;
UAGCVT;;;
UAGDP;;;
UAGPT3;;;
UAMAGS;;;
UAMAGS2;;;
UAMAS;;;
UAPGR;;;
UDCPDP;;;
UDCPDPS;;;
UDPAGACA;;;
UDPAMALA;;;
UDPG4E;;;
UDPGD;;;
UDPGDC;;;
UGAH;;;
UGLT;;;
UGLYCH;Required for growth using glycine as a carbon source;;
UGMDDS;;;
ULA4NFT;;;
UM4PCP;;;
UMPK;;;
UNDCAPPT;;;
UNDEGLCT;;;
UPP1S;;;
UPP3MT;;;
UPP3MT1;;;
UPP3S;;;
UPPDC1;;;
UPPDC2;;;
UPPRT;;;
URCN;;;
UREA;;;
URECARB;;;
URGLYUS;;;
URHYD;;;
URIH;;;
URIK1;;;
URIK2;;;
URO;;;
URO3MET;;;
VALDHr;;;
VALTA;;;
VALTRS;;;
VNDH;;;
VNDH_2;;;
VNDH_4;;;
VNTDM;;;
VOR1b;;;
VOR2b;;;
VOR3b;;;
VPAMTr;;;
WCOS;;;
X5PL3E;Required for growth using L-lyxose as a carbon source;Streptomyces lividans#Madduri K, Stuttard C, Vining LC.#1989#Lysine catabolism in Streptomyces spp. is primarily through cadaverine: beta-lactam producers also make alpha-aminoadipate.#J Bacteriol.#171#299-302#;10.1128/jb.171.1.299-302.1989
XAND;;;
XGLCOLIG;;;
XLLGXYL;;;
XLXG;;;
XPPT;;;
XTSNH;;;
XYLI1;;Voronovsky AY, Ryabova OB, Verba OV, Ishchuk OP, Dmytruk KV, Sibirny AA.#2005#Expression of xylA genes encoding xylose isomerases from Escherichia coli and Streptomyces coelicolor in the methylotrophic yeast Hansenula polymorpha.#FEMS Yeast Res.#5#1055-1062#;10.1016/j.femsyr.2005.09.001
XYLI2;;;
XYLK;;;
XYLK2;Required for growth using L-lyxose as a carbon source;Streptomyces lividans#Madduri K, Stuttard C, Vining LC.#1989#Lysine catabolism in Streptomyces spp. is primarily through cadaverine: beta-lactam producers also make alpha-aminoadipate.#J Bacteriol.#171#299-302#;10.1128/jb.171.1.299-302.1989
XYLLAC;;;
XYLR2;;;
XYLR3;;;
XYLTD_D;;;
XYLTO;;Heuts DP, van Hellemond EW, Janssen DB, Fraaije MW.#2007#Discovery, characterization, and kinetic analysis of an alditol oxidase from Streptomyces coelicolor.#J Biol Chem.#282#20283-20291#;10.1074/jbc.M610849200
ZCARDS;;;
ZCAROTDH2;;;
r0120;;;
r0163;;;
r0686;;;
r0708;;;
r0775;;;
r0777;;;
14GLUCANabc;;Saito A, Fujii T, Shinya T, Shibuya N, Ando A, Miyashita K.#2008#The msiK gene, encoding the ATP-hydrolysing component of N,N'-diacetylchitobiose ABC transporters, is essential for induction of chitinase production in Streptomyces coelicolor A3(2).#Microbiology.#154#3358-3365#;10.1099/mic.0.2008/019612-0
2HXMPt6;;;
4A5HMPt;;;
5DGLCNt2r;;;
5MTRt2;;;
ABTabc;;;
ABUTt2r;;;
ACALDt;Spontaneous reaction;;
ACCt;Necessary to transport out the product infered from the reaction ACCS;"Amara A, Takano E, Breitling R. Development and validation of an updated computational model of Streptomyces coelicolor primary and secondary metabolism. BMC Genomics. 2018;19(1):519";10.1186/s12864-018-4905-5
ACGApts;;Nothaft H, Dresel D, Willimek A, Mahr K, Niederweis M, Titgemeyer F.#2003#The phosphotransferase system of Streptomyces coelicolor is biased for N-acetylglucosamine metabolism.#J Bacteriol.#185#7019-7023##Nothaft H, Rigali S, Boomsma B, Swiatek M, McDowall KJ, van Wezel GP, Titgemeyer F.#2010#The permease gene nagE2 is the key to N-acetylglucosamine sensing and utilization in Streptomyces coelicolor and is subject to multi-level control.#Mol Microbiol.#75#1133-1144#;10.1128/JB.185.23.7019-7023.2003, 10.1111/j.1365-2958.2009.07020.x
ACSERt;;;
ACTt;;Xu Y, Willems A, Au-Yeung C, Tahlan K, Nodwell JR.#2012#A two-step mechanism for the activation of actinorhodin export and resistance in Streptomyces coelicolor.#MBio.#3#e00191-12#;10.1128/mBio.00191-12
ACt2r;;;
ACt4;;;
ADEt;;;
ADNt2;;;
AKGt2r;;;
ALAALAabc;;;
ALAabc;;;
ALAt2r;;;
ALAt4;;;
ALLTNt2r;;;
ANTHte;;;
ARBabc;;;
ARBt2r;;;
ARGAGMt7;;;
ARGORNt7;;;
ARGabc;;;
ARGt3;;;
ASNabc;;;
ASNt2r;;;
ASO3t8;;;
ASPabc;;;
ASPt2_2;;;
ASPt2r;;;
ATPS4r;;;
BALAt2;;;
BHBt;Required for growth using (R)-3-Hydroxybutanoate as a carbon source;;
BTNt2i;To utilize extracellular biotin;;
CA2abc1;;;
CA2t4;;;
CADVt;Required to secrete cadaverine;;
CBIabc;;;
CBL1abc;To utilize extracellular cob(1)alamin;;
CD2abc;;;
CD2t4;;;
CDAabc;;;
CDAti;;;
CELLBabc;;;
CELLUL_DEGe;;"Lim, Ju-Hyeon, et al. ""Molecular characterization of Streptomyces coelicolor A (3) SCO6548 as a cellulose 1, 4-?-cellobiosidase."" FEMS microbiology letters 363.3 (2016)";10.1093/femsle/fnv245
CHLabc;;;
CHLt2;;;
CHTBSabc;;Saito A, Shinya T, Miyamoto K, Yokoyama T, Kaku H, Minami E, Shibuya N, Tsujibo H, Nagata Y, Ando A, Fujii T, Miyashita K.#2007#The dasABC gene cluster, adjacent to dasR, encodes a novel ABC transporter for the uptake of N,N'-diacetylchitobiose in Streptomyces coelicolor A3(2).#Appl Environ Microbiol.#73#3000-3008#Saito A, Fujii T, Shinya T, Shibuya N, Ando A, Miyashita K.#2008##The msiK gene, encoding the ATP-hydrolysing component of N,N'-diacetylchitobiose ABC transporters, is essential for induction of chitinase production in Streptomyces coelicolor A3(2).#Microbiology.#154#3358-3365#;10.1099/mic.0.2008/019612-0, 10.1128/AEM.02612-06
CHTNDG;Chitin degradation simplified to a single reaction with a single monomer of chitin;"Nazari, Behnam, et al. ""Chitin-induced gene expression in secondary metabolic pathways of Streptomyces coelicolor A3 (2) grown in soil."" Applied and environmental microbiology 79.2 (2013): 707-713.";10.1128/AEM.02217-12
CITRLt;;;
CITt3;Required to secrete citrate;;
CITt7;;;
CLt3_2;;;
CO2t;Spontaneous reaction;;
COBALT2t;;;
COBALT2t3;;;
COELICHELINUt;Iron uptake using coelichelin system;;
COELICHELINabc;;Patel P, Song L, Challis GL.#2010#Distinct extracytoplasmic siderophore binding proteins recognize ferrioxamines and ferricoelichelin in Streptomyces coelicolor A3(2).#Biochemistry.#49#8033-8042#;10.1021/bi100451k
CPKS6;The reaction from the epoxide has been hypothesised to occure spontaneously by a nucleophilic attack of N-acetylcysteine;"Gomez-Escribano JP, Song L, Fox DJ, Yeo V, Bibb MJ, Challis GL. Structure and biosynthesis of the unusual polyketide alkaloid coelimycin P1, a metabolic product of the cpk gene cluster of Streptomyces coelicolor M145. Chemical Science. 2012;3(9):2716-20.";10.1039/C2SC20410J
CPKSt;;"Gomez-Escribano JP, Song L, Fox DJ, Yeo V, Bibb MJ, Challis GL. Structure and biosynthesis of the unusual polyketide alkaloid coelimycin P1, a metabolic product of the cpk gene cluster of Streptomyces coelicolor M145. Chemical Science. 2012;3(9):2716-20.";10.1039/C2SC20410J
CSNt2;;;
CSNt2r;;;
CU1abc;;;
CU2abc;;"Kampfenkel, Karlheinz, et al. ""Molecular characterization of a putative Arabidopsis thaliana copper transporter and its yeast homologue."" Journal of Biological Chemistry 270.47 (1995): 28479-2848";10.1074/jbc.270.47.28479
CU2t;Required for growth (copper uptake);;
CUt3;To utilize cu(I);;
CYO2a;;Corynebacterium glutamicum#Niebisch A, Bott M.#2001#Molecular analysis of the cytochrome bc1-aa3 branch of the Corynebacterium glutamicum respiratory chain containing an unusual diheme cytochrome c1.#Arch Microbiol.#175#282-294#;10.1007/s002030100262
CYSabc;;;
CYSabc2;;;
CYSt;;;
CYTBD2;;Corynebacterium glutamicum#Niebisch A, Bott M.#2001#Molecular analysis of the cytochrome bc1-aa3 branch of the Corynebacterium glutamicum respiratory chain containing an unusual diheme cytochrome c1.#Arch Microbiol.#175#282-294#;10.1007/s002030100262
CYTDt2;;;
DADNt2;To utilize extracellular nucleoside;;
DALAt2r;;;
DAPLLabc;;;
DAPabc;Required for growth using M-diaminopimelic acid as a carbon source;;
DARBabc;;;
DCYTt2;To utilize extracellular nucleoside;;
DDGLCNt2r;To utilize 2-dehydro-3-deoxy-D-gluconate;;
DGSNt2;To utilize extracellular nucleoside;;
DHAt;Required for growth using dihydroxyacetone as a carbon source;;
DINSt2;To utilize extracellular nucleoside;;
DRIBt;Required for growth using deoxyribose as a carbon source;;
DSERt2;;;
DURIt2;To utilize extracellular nucleoside;;
D_LACt2;;;
ENTERt;;;
EPMt2;Required for growth using epimelibiose as a carbon source;;
ETHAt2;Required for growth using ethanolamine as a carbon source;;
ETOHt;;;
FALDt;Spontaneous reaction;;
FE2t2;;;
FE2t3;;;
FE3abc;;;
FEOXAMBUt;Iron uptake using desferrioxamine B system;;
FEOXAMBabc;;Patel P, Song L, Challis GL.#2010#Distinct extracytoplasmic siderophore binding proteins recognize ferrioxamines and ferricoelichelin in Streptomyces coelicolor A3(2).#Biochemistry.#49#8033-8042#;10.1021/bi100451k
FEOXAMEUt;Iron uptake using desferrioxamine E system;;
FEOXAMEabc;;Patel P, Song L, Challis GL.#2010#Distinct extracytoplasmic siderophore binding proteins recognize ferrioxamines and ferricoelichelin in Streptomyces coelicolor A3(2).#Biochemistry.#49#8033-8042#;10.1021/bi100451k
FORti;Spontaneous reaction;;
FRUpts;;Nothaft H, Dresel D, Willimek A, Mahr K, Niederweis M, Titgemeyer F.#2003#The phosphotransferase system of Streptomyces coelicolor is biased for N-acetylglucosamine metabolism.#J Bacteriol.#185#7019-7023##Nothaft H, Parche S, Kamionka A, Titgemeyer F.#2003#In vivo analysis of HPr reveals a fructose-specific phosphotransferase system that confers high-affinity uptake in Streptomyces coelicolor.#J Bacteriol.#185#929-937#;10.1128/JB.185.23.7019-7023.2003, 10.1111/j.1365-2958.2009.07020.x
FRUpts2;;;
FUMt2_2;;;
GALCTNt2;;;
GALIt2;Required for growth using 1-alpha-D-Galactosyl-myo-inositol as a carbon source;;
GALabc;;;
GALt2;;;
GALt4;;;
GAMpts;;;
GGLt2;Required for growth using galactosylglycerol as a carbon source;;
GLCNt2r;;;
GLCRt2r;;;
GLCpts;;;
GLCt2;;van Wezel GP, Mahr K, König M, Traag BA, Pimentel-Schmitt EF, Willimek A, Titgemeyer F.#2005#GlcP constitutes the major glucose uptake system of Streptomyces coelicolor A3(2).#Mol Microbiol.#55#624-636#;10.1111/j.1365-2958.2004.04413.x
GLNabc;;;
GLUabc;;;
GLUt2r;;;
GLUt4;;;
GLYALDt;;;
GLYBabc;;;
GLYBt2r;;;
GLYCAt2r;;;
GLYCAt3;;;
GLYCLTt;;;
GLYCLTt2r;;;
GLYCLTt4;;;
GLYCt;;;
GLYabc;;;
GLYt2r;;;
GLYt4;;;
GSNt2;To utilize extracellular nucleoside;;
GUAt;;;
GUAt2r;;;
H2O2t;Spontaneous reaction;;
H2Ot;Spontaneous reaction;;
H2St1;Spontaneous reaction;;
HISabc;;;
HISt2r;;;
HOMt2;;;
HYXNt;;;
IDONt2r;;;
ILEabc;;;
ILEt2r;;;
INDOLEt2r;Required for growth using L-tryptophan as a carbon source;;
INOSTt4;;;
INSt2;;;
Kabc;;;
Kt2;;;
Kt3;;;
LALADGLUt;;;
LCTSabc;;;
LEUabc;;;
LEUt2r;;;
LIPOt2;To utilize extracellular lipoate;;
LYSabc;;;
LYSt2r;;;
LYSt3r;;;
LYXDabc;;;
LYXabc;;;
LYXt2;Required for growth using L-lyxose as a carbon source;Streptomyces lividans#Madduri K, Stuttard C, Vining LC.#1989#Lysine catabolism in Streptomyces spp. is primarily through cadaverine: beta-lactam producers also make alpha-aminoadipate.#J Bacteriol.#171#299-302#;10.1128/jb.171.1.299-302.1989
L_LACt2r;;;
MALTHXabc;;Saito A, Fujii T, Shinya T, Shibuya N, Ando A, Miyashita K.#2008#The msiK gene, encoding the ATP-hydrolysing component of N,N'-diacetylchitobiose ABC transporters, is essential for induction of chitinase production in Streptomyces coelicolor A3(2).#Microbiology.#154#3358-3365#;10.1099/mic.0.2008/019612-0
MALTPTabc;;Saito A, Fujii T, Shinya T, Shibuya N, Ando A, Miyashita K.#2008#The msiK gene, encoding the ATP-hydrolysing component of N,N'-diacetylchitobiose ABC transporters, is essential for induction of chitinase production in Streptomyces coelicolor A3(2).#Microbiology.#154#3358-3365#;10.1099/mic.0.2008/019612-0
MALTTRabc;;Saito A, Fujii T, Shinya T, Shibuya N, Ando A, Miyashita K.#2008#The msiK gene, encoding the ATP-hydrolysing component of N,N'-diacetylchitobiose ABC transporters, is essential for induction of chitinase production in Streptomyces coelicolor A3(2).#Microbiology.#154#3358-3365#;10.1099/mic.0.2008/019612-0
MALTTTRabc;;Saito A, Fujii T, Shinya T, Shibuya N, Ando A, Miyashita K.#2008#The msiK gene, encoding the ATP-hydrolysing component of N,N'-diacetylchitobiose ABC transporters, is essential for induction of chitinase production in Streptomyces coelicolor A3(2).#Microbiology.#154#3358-3365#;10.1099/mic.0.2008/019612-0
MALTabc;;Saito A, Fujii T, Shinya T, Shibuya N, Ando A, Miyashita K.#2008#The msiK gene, encoding the ATP-hydrolysing component of N,N'-diacetylchitobiose ABC transporters, is essential for induction of chitinase production in Streptomyces coelicolor A3(2).#Microbiology.#154#3358-3365#;10.1099/mic.0.2008/019612-0
MALTpts;;;
MALTt1r;;;
MALt2_2;;;
MALt2_3;;;
MALt3;Required to secrete L-malate ;;
MANpts;;;
MANt2;Required for growth using D-mannose as a carbon source;;
MELIBt2;Required for growth using melibiose as a carbon source;;
MELTt2;Required for growth using melibiitol as a carbon source;;
MEOHtr;Spontaneous reaction;;
METabc;;;
MG2t;;;
MG2uabc;;;
MN2t3;;;
MNLabc;;;
MNLpts;;;
MNt2;;;
MOBDabc;;;
N2Ot;Spontaneous reaction;;
NACt;To utilize extracellular nicotinic acid;;
NADH17b;;;
NADH8;;;
NAt3_1;;;
NAt3_15;;;
NAt3_2;;Park SH, Choi SS, Kim YJ, Chang YK, Sherman DH, Kim ES.#2009#Functional expression of SCO7832 stimulates tautomycetin production via pathway-specific regulatory gene overexpression in Streptomyces sp. CK4412.#J Ind Microbiol Biotechnol.#36#993-998#;10.1007/s10295-009-0580-5
NH4t;;;
NI2t;;;
NI2t3;;;
NMNP;;;
NO2t2r;;;
NO3R2;;Wang J, Zhao GP.#2009#GlnR positively regulates nasA transcription in Streptomyces coelicolor.#Biochem Biophys Res Commun.#386#77-81##Fischer M, Alderson J, van Keulen G, White J, Sawers RG.#2010#The obligate aerobe Streptomyces coelicolor A3(2) synthesizes three active respiratory nitrate reductases.#Microbiology.#156#3166-3179#;10.1016/j.bbrc.2009.05.147, 10.1099/mic.0.042572-0
NO3t;;;
NO3t7;;;
NOt;Spontaneous reaction;;
Niabc;;;
O2t;Spontaneous reaction;;
ORNabc;;;
OROTt2_2;;;
PACALDt2r;Required for growth using L-phenylalanine as a nitrogen source;Streptomyces lividans#Madduri K, Stuttard C, Vining LC.#1989#Lysine catabolism in Streptomyces spp. is primarily through cadaverine: beta-lactam producers also make alpha-aminoadipate.#J Bacteriol.#171#299-302#;10.1128/jb.171.1.299-302.1989
PACt;;;
PHEt2r;;;
PIt2r;;;
PNTOt4;;;
PPA_1;;;
PPAt4;;;
PPAt6;;;
PROabc;;;
PROt2r;;;
PROt4;;;
PTRCabc;;;
PTRCt2;;;
PYDAMt;To utilize extracellular pyridoxamine;;
PYDXNt;To utilize extracellular pyridoxine;;
PYDXt;To utilize extracellular pyridoxal;;
PYRt2;;;
Piabc;;;
RAFFINt2;;;
REDt;;;
RIBabc;;;
RMNabc;;;
RMNt;;;
SALCpts;Required for growth using salicin as a carbon source;;
SBTabc;;;
SBTpts;;;
SCB1t;Quorum Sensing: small diffusible molecules;"Takano, Eriko. ""?-Butyrolactones: Streptomyces signalling molecules regulating antibiotic production and differentiation."" Current opinion in microbiology 9.3 (2006): 287-294., Kato, Jun-ya, et al. ""Biosynthesis of ?-butyrolactone autoregulators that switch on secondary metabolism and morphological development in Streptomyces."" Proceedings of the National Academy of Sciences 104.7 (2007): 2378-2383.";10.1016/j.mib.2006.04.003, 10.1073/pnas.0607472104
SCB2t;Quorum Sensing: small diffusible molecules;"Takano, Eriko. ""?-Butyrolactones: Streptomyces signalling molecules regulating antibiotic production and differentiation."" Current opinion in microbiology 9.3 (2006): 287-294., Kato, Jun-ya, et al. ""Biosynthesis of ?-butyrolactone autoregulators that switch on secondary metabolism and morphological development in Streptomyces."" Proceedings of the National Academy of Sciences 104.7 (2007): 2378-2383.";10.1016/j.mib.2006.04.003, 10.1073/pnas.0607472104
SCB3t;Quorum Sensing: small diffusible molecules;"Takano, Eriko. ""?-Butyrolactones: Streptomyces signalling molecules regulating antibiotic production and differentiation."" Current opinion in microbiology 9.3 (2006): 287-294., Kato, Jun-ya, et al. ""Biosynthesis of ?-butyrolactone autoregulators that switch on secondary metabolism and morphological development in Streptomyces."" Proceedings of the National Academy of Sciences 104.7 (2007): 2378-2383.";10.1016/j.mib.2006.04.003, 10.1073/pnas.0607472104
SERt2r;Required for growth using L-serine as a carbon source;;
SERt4;;;
SKMt2;;;
SO4t2;;;
SPMDabc;;;
SPMDt3;;;
SUCCt2_2;;;
SUCCt2_3;;;
SUCCt2b;;;
SUCD3;;Bacillus subtilis#Schirawski J, Unden G.#1998#Menaquinone-dependent succinate dehydrogenase of bacteria catalyzes reversed electron transport driven by the proton potential.#Eur J Biochem.#257#210-215#;10.1046/j.1432-1327.1998.2570210.x
SUCFUMt;;;
SUCRabc;;D. Hodgson, Carbohydrate utilization in streptomyces coelicolor a3 (2), Ph.D. thesis, University of East Anglia (1980), M. Elibol, F. Mavituna, Effect of sucrose on actinorhodin production by streptomyces coelicolor a3 (2), Process Biochemistry 33 (3) (1998) 307–311;10.1016/S0032-9592(97)00088-5
SULabc;;;
TARTRt7;;;
TARTt2_3;Required for growth using D-tartrate as a carbon source;;
TAURabc;;;
THD2;;;
THMDt2;;;
THMabc;;;
THRabc;;;
THRt2;;;
THRt4;;;
THYMabc;;;
THYMt3r;To utilize extracellular nucleobase;;
TREabc;;;
TREpts;;;
TRPt2r;;;
TUNGSabc;;;
TYRt2r;;;
URAt2;;;
UREAt;;;
URIt2;;;
VALabc;;;
VALt2r;;;
VANK;Required for growth using vanillate as a carbon source;;
XANt;;;
XANt2;;;
XTSNt2;;;
XYLAN_DEGe;;"Enkhbaatar, Bolormaa, et al. ""Molecular characterization of xylobiose-and xylopentaose-producing ?-1, 4-endoxylanase SCO5931 from Streptomyces coelicolor A3 (2)."" Applied biochemistry and biotechnology 180.2 (2016): 349-360.";10.1007/s12010-016-2103-y
XYLTabc;;;
XYLabc;;;
XYLt2;;;
ZN2t3;;;
ZNabc;;;
tcaABC;;;
DM_2hymeph_c;;;
DM_2mborn_c;;;
DM_33biflav_c;;;
DM_38biflav_c;;;
DM_4crsol_c;;;
DM_5drib_c;;;
DM_ACT_c;;;
DM_RED_c;;;
DM_aacald_c;;;
DM_acetone_c;;;
DM_aconm_c;;;
DM_ahop_c;;;
DM_albflon_c;;;
DM_amob_c;;;
DM_dalua_c;;;
DM_ectoine__L_c;;;
DM_geosmin_c;;;
DM_germicidinA_c;;;
DM_germicidinB_c;;;
DM_germicidinC_c;;;
DM_germicidinD_c;;;
DM_grmcrnd_c;;;
DM_mmyA_c;;;
DM_mmyB_c;;;
DM_msh_c;;;
DM_strprub_c;;;
EX_14glucan_e;;;
EX_15dap_e;;;
EX_1Dgali_e;;;
EX_23camp_e;;;
EX_23ccmp_e;;;
EX_23cgmp_e;;;
EX_23cump_e;;;
EX_26dap_LL_e;;;
EX_26dap__M_e;;;
EX_2ddglcn_e;;;
EX_3amp_e;;;
EX_3cmp_e;;;
EX_3gmp_e;;;
EX_3ump_e;;;
EX_4abut_e;;;
EX_4ahmmp_e;;;
EX_5dglcn_e;;;
EX_5mtr_e;;;
EX_CDA_e;;;
EX_LalaDglu_e;;;
EX_abt__D_e;;;
EX_ac_e;;;
EX_acald_e;;;
EX_acgam_e;;;
EX_acser_e;;;
EX_ade_e;;;
EX_adn_e;;;
EX_agm_e;;;
EX_akg_e;;;
EX_ala_B_e;;;
EX_ala__D_e;;;
EX_ala__L_e;;;
EX_alaala_e;;;
EX_alltn_e;;;
EX_amp_e;;;
EX_anth_e;;;
EX_arab__D_e;;;
EX_arab__L_e;;;
EX_arg__L_e;;;
EX_asn__L_e;;;
EX_aso3_e;;;
EX_asp__L_e;;;
EX_bhb_e;;;
EX_btn_e;;;
EX_ca2_e;;;
EX_cbi_e;;;
EX_cbl1_e;;;
EX_cd2_e;;;
EX_cellb_e;;;
EX_cellul_e;;;
EX_chol_e;;;
EX_chtbs_e;;;
EX_cit_e;;;
EX_citr__L_e;;;
EX_cl_e;;;
EX_cmp_e;;;
EX_co2_e;;;
EX_cobalt2_e;;;
EX_coelichelin_e;;;
EX_csn_e;;;
EX_cu2_e;;;
EX_cu_e;;;
EX_cys__L_e;;;
EX_cytd_e;;;
EX_dad_2_e;;;
EX_damp_e;;;
EX_dcmp_e;;;
EX_dcyt_e;;;
EX_desferrioxamB_e;;;
EX_desferrioxamE_e;;;
EX_dgmp_e;;;
EX_dgsn_e;;;
EX_dha_e;;;
EX_dimp_e;;;
EX_din_e;;;
EX_drib_e;;;
EX_dtmp_e;;;
EX_dump_e;;;
EX_duri_e;;;
EX_epm_e;;;
EX_etha_e;;;
EX_etoh_e;;;
EX_fald_e;;;
EX_fe2_e;;;
EX_fe3_e;;;
EX_feroxB_e;;;
EX_feroxE_e;;;
EX_ferricoelichelin_e;;;
EX_for_e;;;
EX_fru_e;;;
EX_fum_e;;;
EX_g3pc_e;;;
EX_g3pe_e;;;
EX_g3pg_e;;;
EX_g3pi_e;;;
EX_g3ps_e;;;
EX_gACT_e;;;
EX_gal_e;;;
EX_galctn__D_e;;;
EX_gam_e;;;
