rxns	MEAN_M145_21	MEAN_M145_29	MEAN_M145_33	MEAN_M145_37	MEAN_M145_41	MEAN_M145_45	MEAN_M145_49	MEAN_M145_53	MEAN_M145_57	MEAN_M1152_33	MEAN_M1152_41	MEAN_M1152_45	MEAN_M1152_49	MEAN_M1152_53	MEAN_M1152_57	MEAN_M1152_61	MEAN_M1152_65	STDEV_M145_21	STDEV_M145_29	STDEV_M145_33	STDEV_M145_37	STDEV_M145_41	STDEV_M145_45	STDEV_M145_49	STDEV_M145_53	STDEV_M145_57	STDEV_M1152_33	STDEV_M1152_41	STDEV_M1152_45	STDEV_M1152_49	STDEV_M1152_53	STDEV_M1152_57	STDEV_M1152_61	STDEV_M1152_65	Z_M145_29h_vs_M145_45h	Z_M145_29h_vs_M1152_41h	Z_M1152_41h_vs_M1152_57h	Z_M145_45h_vs_M1152_57h
FE2t2	3.395270e-04	3.016479e-04	2.844047e-04	6.029171e-05	5.773788e-05	6.032995e-05	1.524755e-05	2.585122e-05	3.847676e-05	3.068359e-04	2.551565e-04	2.176222e-04	1.742120e-04	6.022977e-05	4.655395e-05	9.728159e-05	4.285167e-05	4.867154e-04	9.467270e-04	2.090440e-03	1.323484e-03	1.141447e-03	1.215657e-03	1.300151e-06	7.014354e-04	1.073414e-03	7.203679e-04	1.620115e-03	1.685390e-03	6.275380e-04	1.384500e-03	6.979674e-04	1.734171e-03	3.498387e-06	100	100	100	100
FE2t3	3.877655e-05	7.017481e-05	1.313732e-04	8.646260e-05	9.828854e-05	8.447791e-05	5.744594e-05	5.172311e-05	7.281960e-05	5.503391e-05	1.245393e-04	1.080675e-04	7.710666e-05	8.837103e-05	5.498217e-05	1.094058e-04	6.211494e-05	6.555154e-04	1.274600e-03	2.316029e-03	1.572989e-03	1.444770e-03	1.464246e-03	6.885437e-04	9.258407e-04	1.280436e-03	9.763786e-04	2.011686e-03	2.008580e-03	1.026374e-03	1.629574e-03	9.342285e-04	1.876301e-03	7.794106e-04	-100	-100	100	100
FEOXAMBUt	5.261544e-06	2.108818e-05	2.590426e-05	2.874841e-05	3.528532e-05	1.132436e-05	2.338215e-05	1.085244e-05	1.370199e-05	1.404461e-05	3.165393e-05	2.979122e-05	1.982253e-05	1.546233e-05	1.304940e-05	1.600980e-05	1.826857e-05	1.862044e-04	5.254043e-04	6.103022e-04	5.890939e-04	6.060118e-04	3.577357e-04	4.423884e-04	3.131262e-04	3.659814e-04	3.735777e-04	7.072759e-04	7.016236e-04	4.428609e-04	4.461363e-04	3.312752e-04	3.999646e-04	4.302876e-04	100	-100	100	-100
FEOXAMEUt	4.072232e-06	7.922646e-06	1.752279e-05	1.255211e-05	1.916792e-05	1.133298e-05	5.143476e-06	1.382233e-05	7.840476e-06	6.082757e-06	1.915006e-05	7.385393e-08	1.393876e-05	1.549333e-05	7.207145e-06	1.001591e-05	1.021248e-05	1.662149e-04	3.233760e-04	5.042707e-04	3.967739e-04	4.512651e-04	3.582370e-04	2.099395e-04	3.480721e-04	2.769987e-04	2.458802e-04	5.525382e-04	3.692327e-06	3.723054e-04	4.470303e-04	2.547346e-04	3.166041e-04	3.228178e-04	-100	-100	100	100
FEOXAMEabc	4.072232e-06	7.922646e-06	1.752279e-05	1.255211e-05	1.916792e-05	1.133298e-05	5.143476e-06	1.382233e-05	7.840476e-06	6.082757e-06	1.915006e-05	7.385393e-08	1.393876e-05	1.549333e-05	7.207145e-06	1.001591e-05	1.021248e-05	1.662149e-04	3.233760e-04	5.042707e-04	3.967739e-04	4.512651e-04	3.582370e-04	2.099395e-04	3.480721e-04	2.769987e-04	2.458802e-04	5.525382e-04	3.692327e-06	3.723054e-04	4.470303e-04	2.547346e-04	3.166041e-04	3.228178e-04	-100	-100	100	100
FORti	1.870716e+00	1.186207e-04	1.115714e-04	7.779591e-03	1.213427e-01	2.385717e-01	3.380655e-01	3.946933e-01	4.899122e-01	1.415903e-05	4.233111e-05	1.542083e-04	1.390610e-02	4.569359e-01	2.802018e-01	5.122050e-01	5.609039e-01	2.924878e-03	1.652729e-03	1.660146e-03	6.682571e-03	7.788582e-03	8.574050e-03	3.763237e-03	4.138745e-03	3.620200e-03	5.512447e-04	1.227152e-03	2.393313e-03	7.519218e-03	8.515363e-03	4.141070e-03	3.464501e-03	3.859949e-03	-100	100	-100	-100
FUMt2_2	2.749617e-05	8.923662e-06	2.957080e-05	0	0	8.105148e-06	0	0	7.156795e-06	7.467338e-05	6.480644e-05	3.370987e-05	8.519371e-05	3.995535e-06	0	0	0	1.374671e-03	6.309982e-04	2.090971e-03	0	0	5.731205e-04	0	0	5.060618e-04	2.584159e-03	3.239998e-03	1.375925e-03	3.011148e-03	2.825270e-04	0	0	0	100	-100	100	100
GALCTNt2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GALIt2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GALabc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GALt2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GALt4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGLt2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLCNt2r	0	0	0	0	-1.529081e-06	0	0	-5.311302e-07	-5.747901e-07	-4.904634e-07	-7.538630e-07	-1.905905e-06	0	-9.292178e-07	-5.271498e-07	0	-5.973358e-07	0	0	0	0	7.644642e-05	0	0	3.755658e-05	4.064379e-05	3.468100e-05	5.330616e-05	9.528573e-05	0	6.570562e-05	3.727512e-05	0	4.223802e-05	0	100	-100	100
GLCRt2r	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLCt2	3.230906e-01	1.142286e-01	8.929461e-02	6.864314e-02	7.105082e-02	7.313302e-02	5.707796e-02	5.949484e-02	6.355524e-02	4.434182e-02	3.331014e-02	7.281641e-02	7.705236e-02	9.074234e-02	4.867904e-02	5.742137e-02	5.920684e-02	3.577047e-15	1.278276e-05	1.988801e-05	3.547941e-05	9.879646e-06	8.057121e-15	2.010185e-05	2.271313e-05	2.456263e-05	2.145496e-15	1.511599e-05	1.974010e-05	1.218085e-05	3.010359e-05	2.267404e-05	2.165682e-05	3.151523e-05	100	100	-100	100
GLUt2r	8.178670e-01	2.891546e-01	2.260198e-01	2.266217e-01	2.345733e-01	2.414573e-01	2.056668e-01	2.143744e-01	2.290068e-01	-3.277587e+00	-5.509355e+00	-6.259816e+00	-7.627353e+00	-1.109335e+01	-1.169259e+01	-1.402858e+01	-1.353821e+01	3.389843e-04	4.012766e-04	8.108684e-04	6.680232e-04	4.732429e-04	2.224936e-14	3.589422e-04	3.837420e-04	3.783130e-04	1.961229e+01	3.128917e+01	3.393810e+01	3.892005e+01	5.127908e+01	5.576577e+01	6.563726e+01	6.493846e+01	100	100	100	100
GLUt4	0	0	0	0	0	0	0	0	0	3.613117e+00	5.761411e+00	6.521607e+00	7.904369e+00	1.141957e+01	1.190550e+01	1.427973e+01	1.379715e+01	0	0	0	0	0	0	0	0	0	1.961229e+01	3.128913e+01	3.393811e+01	3.892005e+01	5.127906e+01	5.576577e+01	6.563726e+01	6.493839e+01	0	-100	-100	-100
GLYALDt	-9.577360e-07	0	-1.487923e-06	-1.542068e-06	-1.265817e-06	-1.347648e-06	0	-8.937512e-07	0	-8.936156e-07	-1.375373e-06	0	-2.365986e-06	0	-8.953355e-07	0	-1.015130e-06	6.772216e-05	0	1.052120e-04	1.090407e-04	8.950679e-05	9.529312e-05	0	6.319775e-05	0	6.318816e-05	9.725352e-05	0	1.182875e-04	0	6.273119e-05	0	7.110388e-05	100	100	-100	-100
GLYBabc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYBt2r	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYCAt2r	-1.193470e-06	-1.583480e-06	0	-4.661414e-06	-1.819832e-06	-1.937478e-06	-1.199669e-06	-2.533606e-06	-1.370936e-06	-2.048734e+00	-3.899515e+00	-4.176834e+00	-4.631035e+00	-5.272275e+00	-6.335039e+00	-7.139865e+00	-7.217954e+00	8.439108e-05	1.119689e-04	0	2.214915e-04	1.286815e-04	1.370004e-04	8.482943e-05	1.266676e-04	9.693985e-05	1.487704e+01	2.588212e+01	2.733975e+01	3.004333e+01	3.531146e+01	4.111038e+01	4.695863e+01	4.747221e+01	100	100	100	100
GLYCAt3	0	0	0	0	0	0	0	0	0	2.048734e+00	3.899515e+00	4.176830e+00	4.631035e+00	5.272272e+00	6.335038e+00	7.139865e+00	7.217953e+00	0	0	0	0	0	0	0	0	0	1.487704e+01	2.588212e+01	2.733975e+01	3.004333e+01	3.531146e+01	4.111038e+01	4.695863e+01	4.747221e+01	0	-100	-100	-100
GLYCLTt	-4.316060e-05	-8.385313e-05	-2.957080e-05	-3.066991e-08	0	-4.863872e-05	-3.321641e-09	-4.193613e-08	-1.246757e-09	-1.217142e-04	-1.014330e-04	-3.594109e-05	-1.064871e-04	-5.837949e-05	0	-2.629824e-05	0	1.688851e-03	3.282795e-03	2.090971e-03	1.014381e-06	0	2.431301e-03	2.348755e-07	2.965332e-06	8.815905e-08	3.511965e-03	3.973282e-03	2.388832e-03	3.366070e-03	2.777000e-03	0	1.566834e-03	0	-100	100	-100	-100
GLYCLTt2r	4.124426e-05	2.677099e-05	0	0	0	0	0	0	0	1.988688e-05	9.720960e-05	3.370987e-05	6.389367e-05	0	0	0	0	1.683453e-03	1.892995e-03	0	0	0	0	0	0	0	1.406215e-03	3.967771e-03	2.383648e-03	2.607926e-03	0	0	0	0	100	-100	100	0
GLYCLTt4	0	5.354197e-05	2.957080e-05	0	0	4.863089e-05	0	0	0	1.018273e-04	0	0	4.259341e-05	5.538533e-05	0	2.194438e-05	0	0	2.676831e-03	2.090971e-03	0	0	2.431301e-03	0	0	0	3.218775e-03	0	0	2.129458e-03	2.768990e-03	0	1.551702e-03	0	100	100	0	100
GLYCt	0	0	1.290718e-06	1.863301e-06	0	0	6.532015e-07	0	7.464539e-07	0	2.441565e-06	1.476660e-06	0	7.287162e-09	8.218973e-09	9.509067e-09	7.857949e-07	0	0	9.126756e-05	9.641398e-05	0	0	4.618832e-05	0	5.278226e-05	0	1.220661e-04	1.044156e-04	0	5.152802e-07	5.811691e-07	6.723926e-07	5.488842e-05	0	-100	100	-100
GLYabc	2.896269e-06	2.307732e-05	6.372709e-06	0	0	0	0	0	0	4.387689e-06	6.982840e-06	0	0	0	0	0	0	2.047971e-04	8.156616e-04	4.506186e-04	0	0	0	0	0	0	3.102565e-04	4.937614e-04	0	0	0	0	0	0	100	100	100	0
GLYt2r	-6.781946e-06	-2.718280e-05	-8.640132e-06	-3.385976e-06	0	-3.206969e-06	-4.369531e-06	-2.307025e-06	0	-5.419193e+00	-7.763873e+00	-8.939377e+00	-8.743057e+00	-4.629623e+01	-5.352016e+01	-6.141548e+01	-6.023478e+01	2.822375e-04	8.409776e-04	4.782617e-04	2.394247e-04	0	2.267669e-04	2.184547e-04	1.631313e-04	0	2.381539e+01	3.610713e+01	3.946200e+01	4.084227e+01	9.512180e+01	1.084078e+02	1.250354e+02	1.249503e+02	-100	100	100	100
GLYt4	0	0	0	0	0	0	0	0	0	5.419188e+00	7.763864e+00	8.939377e+00	8.743057e+00	4.629623e+01	5.352015e+01	6.141548e+01	6.023478e+01	0	0	0	0	0	0	0	0	0	2.381540e+01	3.610714e+01	3.946200e+01	4.084227e+01	9.512180e+01	1.084079e+02	1.250354e+02	1.249503e+02	0	-100	-100	-100
GSNt2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GUAt	-1.385484e-05	-2.697263e-05	0	0	0	-3.011453e-07	0	-2.960799e-07	0	-2.036547e-05	0	-1.685494e-04	-2.156176e-05	0	0	-3.282887e-07	-6.694881e-07	9.721644e-04	1.893046e-03	0	0	0	2.129419e-05	0	2.093601e-05	0	1.440056e-03	0	5.327866e-03	1.506137e-03	0	0	2.321351e-05	3.347105e-05	-100	-100	0	-100
GUAt2r	1.374809e-05	2.677099e-05	0	0	0	0	0	0	0	2.036547e-05	0	1.685494e-04	2.129842e-05	0	0	0	0	9.721366e-04	1.892995e-03	0	0	0	0	0	0	0	1.440056e-03	0	5.327866e-03	1.506026e-03	0	0	0	0	100	100	0	0
H2O2t	-2.639649e+00	-2.904964e-03	-1.481594e-03	-1.510123e-04	-1.257958e-04	-1.051130e-04	-6.974068e-05	-6.175814e-05	-8.499596e-05	-1.079661e-02	-6.051197e-03	-5.406261e-04	-6.206709e-05	-9.817156e-05	-8.088731e-05	-5.200975e-05	-8.478066e-05	1.361670e-01	3.976568e-02	2.760245e-02	2.077239e-03	1.734558e-03	1.622891e-03	1.071290e-03	1.003339e-03	1.126710e-03	5.108914e-02	1.482310e-02	8.318866e-03	1.308595e-03	1.993544e-03	1.305395e-03	9.181550e-04	1.334371e-03	-100	100	-100	-100
H2Ot	2.804008e+00	-8.270650e-01	-8.656769e-01	-5.949516e-01	-5.807646e-01	-5.685158e-01	-6.106983e-01	-5.942383e-01	-5.665269e-01	-7.383929e-01	-8.056748e-01	-7.363983e-01	-6.806051e-01	-3.935970e-01	-6.261472e-01	-5.578721e-01	-5.428781e-01	1.361920e-01	4.152224e-02	3.428385e-02	2.626866e-03	2.356033e-03	2.401021e-03	1.707908e-03	1.651986e-03	1.822093e-03	5.601608e-02	1.805136e-02	9.762194e-03	2.111598e-03	2.824619e-03	1.798736e-03	1.738699e-03	1.971259e-03	-100	-100	-100	100
H2St1	-1.513495e-06	-5.030548e-06	-7.798645e-06	-3.427600e-06	-6.735693e-06	-3.447772e-06	-2.718223e-06	-2.555574e-06	-2.678922e-06	-3.403398e-06	-5.062768e-06	-5.493284e-06	-4.469909e-06	-3.329513e-06	-3.426883e-06	-3.401626e-06	-4.078737e-06	4.995506e-05	1.272825e-04	1.622300e-04	9.960400e-05	1.212058e-04	9.317226e-05	7.268713e-05	7.266082e-05	7.256773e-05	9.134014e-05	1.365370e-04	1.425000e-04	9.674038e-05	9.684957e-05	8.207428e-05	8.537266e-05	8.957121e-05	-100	100	-100	-100
HISabc	2.896269e-06	5.769330e-06	6.372709e-06	0	0	0	0	5.406320e-06	0	0	2.793246e-05	0	0	0	5.384261e-06	5.985136e-06	6.102825e-06	2.047971e-04	4.079532e-04	4.506186e-04	0	0	0	0	3.822845e-04	0	0	9.872650e-04	0	0	0	3.807247e-04	4.232130e-04	4.315349e-04	100	-100	100	-100
HISt2r	-2.896269e-06	-5.989688e-06	-6.616113e-06	0	0	-2.700916e-07	0	-5.636978e-06	0	0	-2.817224e-05	-2.781236e-07	0	-3.076573e-07	-5.613959e-06	-6.495801e-06	-6.363179e-06	2.047971e-04	4.082476e-04	4.509437e-04	0	0	1.909836e-05	0	3.826290e-04	0	0	9.874038e-04	1.966631e-05	0	2.175466e-05	3.810678e-04	4.239752e-04	4.319238e-04	-100	100	-100	100
HOMt2	1.457246e-06	2.002560e-06	2.211882e-06	1.271098e-06	3.139644e-06	2.185279e-06	7.132540e-07	7.531678e-07	0	7.636206e-07	5.976301e-06	0	1.953288e-06	1.269854e-06	0	7.592879e-07	0	7.285502e-05	1.001180e-04	1.105830e-04	8.988019e-05	1.281498e-04	1.092743e-04	5.043467e-05	5.325701e-05	0	5.399613e-05	1.889116e-04	0	9.765462e-05	8.979223e-05	0	5.368976e-05	0	-100	-100	100	100
HYXNt	-9.212490e-07	-1.417149e-06	-1.255518e-06	-2.653778e-06	-3.036374e-06	-3.682283e-06	-3.240346e-06	-3.106572e-06	-1.640635e-06	-1.224961e-06	-1.759334e-06	-2.857058e-06	-2.921370e-06	-4.573341e-07	-3.834374e-06	-4.429193e-06	-2.192706e-06	2.658087e-05	4.479686e-05	4.437593e-05	7.137090e-05	7.623496e-05	8.333114e-05	7.642517e-05	7.760991e-05	5.802610e-05	3.534389e-05	5.182847e-05	7.137880e-05	7.299030e-05	3.233841e-05	8.567280e-05	9.523360e-05	6.931170e-05	100	100	100	100
IDONt2r	-5.575605e-07	0	0	0	0	0	0	0	0	-4.893703e-07	-7.522081e-07	0	-7.133170e-07	-1.854941e-06	0	-5.778561e-07	-5.967216e-07	3.942548e-05	0	0	0	0	0	0	0	0	3.460370e-05	5.318914e-05	0	5.043913e-05	9.273777e-05	0	4.086060e-05	4.219459e-05	0	100	-100	0
ILEabc	0	5.769330e-06	6.372709e-06	0	0	0	0	0	0	8.777794e-06	0	7.264708e-06	5.382649e-06	0	0	0	0	0	4.079532e-04	4.506186e-04	0	0	0	0	0	0	4.388458e-04	0	5.136924e-04	3.806107e-04	0	0	0	0	100	100	0	0
ILEt2r	0	-7.271674e-06	-7.202441e-06	-7.236880e-07	-1.233007e-06	0	0	0	0	-8.777794e-06	0	-8.210371e-06	-5.382649e-06	0	0	0	0	0	4.147891e-04	4.544104e-04	5.117247e-05	6.164419e-05	0	0	0	0	4.388458e-04	0	5.180131e-04	3.806107e-04	0	0	0	0	-100	-100	0	0
INDOLEt2r	-5.347633e-07	-4.841397e-07	-1.238246e-06	-7.809019e-07	-1.199815e-06	-9.126898e-07	-8.591241e-07	-1.312888e-06	-1.141003e-06	-6.700116e-07	-6.245401e-07	-8.129619e-07	-1.487449e-06	-1.954122e-06	-3.380628e-07	0	-5.666667e-07	1.542973e-05	1.976237e-05	3.307539e-05	2.772151e-05	3.204791e-05	2.885188e-05	2.478841e-05	3.096909e-05	3.047654e-05	2.153779e-05	2.589692e-05	3.318552e-05	3.730037e-05	4.894028e-05	1.690145e-05	0	2.313418e-05	100	100	-100	-100
INOSTt4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
INSt2	-1.178561e-07	-4.109309e-07	0	-5.826337e-07	-5.021761e-07	-2.676870e-07	-2.065004e-07	-2.176367e-07	-4.715077e-07	-4.353021e-07	-6.830161e-07	0	-4.675315e-07	-6.087330e-07	-2.169293e-07	-2.411382e-07	-2.458799e-07	8.333682e-06	2.054452e-05	0	2.912882e-05	2.510632e-05	1.892833e-05	1.460178e-05	1.538924e-05	2.357304e-05	1.776760e-05	2.787844e-05	0	2.337424e-05	3.043363e-05	1.533921e-05	1.705105e-05	1.738633e-05	-100	100	-100	-100
Kt2	3.714886e-03	3.231152e-03	2.535653e-03	3.761752e-04	3.892042e-04	4.129044e-04	1.699412e-04	1.870180e-04	1.891614e-04	3.329032e-03	2.527758e-03	2.094557e-03	1.852295e-03	3.754663e-04	4.081493e-04	4.719382e-04	4.771209e-04	6.893334e-04	1.339961e-03	1.478811e-03	5.585405e-06	7.954351e-06	8.596966e-04	2.505903e-06	7.014417e-04	4.706760e-06	1.249140e-03	1.984502e-03	2.064703e-03	7.543866e-04	9.791377e-04	6.087895e-06	1.174700e-05	1.188371e-05	100	100	100	100
Kt3	1.510774e-05	3.337438e-05	3.334968e-05	4.006220e-06	7.021287e-06	1.585548e-05	3.064439e-06	1.322052e-05	1.035414e-05	3.520900e-05	5.697869e-05	6.387374e-05	1.997210e-05	3.032105e-05	3.294107e-06	8.467354e-06	1.120854e-05	6.940001e-04	1.378401e-03	1.502272e-03	2.832825e-04	3.510300e-04	8.985144e-04	2.166886e-04	7.392011e-04	4.238404e-04	1.268359e-03	2.027378e-03	2.133865e-03	8.436449e-04	1.140655e-03	2.329285e-04	3.528049e-04	4.575058e-04	100	-100	100	100
LALADGLUt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LCTSabc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LEUabc	2.896269e-06	5.769330e-06	0	6.331282e-06	5.776773e-06	6.150223e-06	5.119794e-06	1.081264e-05	5.850729e-06	0	0	1.452942e-05	1.076530e-05	6.998639e-06	1.076852e-05	0	0	2.047971e-04	4.079532e-04	0	4.476893e-04	4.084796e-04	4.348865e-04	3.620241e-04	5.405779e-04	4.137090e-04	0	0	7.263981e-04	5.382110e-04	4.948785e-04	5.383722e-04	0	0	-100	100	-100	-100
LEUt2r	-3.663972e-06	-7.287039e-06	-8.382187e-07	-6.331282e-06	-5.776773e-06	-6.150223e-06	-5.119794e-06	-1.081264e-05	-5.850729e-06	-5.813862e-07	0	-1.452942e-05	-1.076530e-05	-6.998639e-06	-1.076852e-05	0	0	2.083520e-04	4.149286e-04	5.927101e-05	4.476893e-04	4.084796e-04	4.348865e-04	3.620241e-04	5.405779e-04	4.137090e-04	4.111022e-05	0	7.263981e-04	5.382110e-04	4.948785e-04	5.383722e-04	0	0	-100	-100	100	100
LIPOt2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LYSt2r	1.374809e-05	0	2.957080e-05	1.323611e-05	2.283898e-05	2.431544e-05	0	0	0	1.018273e-05	1.620161e-05	3.370987e-05	1.064921e-05	1.384634e-05	0	2.194438e-05	0	6.873356e-04	0	1.478392e-03	9.359344e-04	1.141835e-03	1.215651e-03	0	0	0	7.200280e-04	1.145627e-03	1.685325e-03	7.530131e-04	9.790843e-04	0	1.097109e-03	0	-100	-100	100	100
LYSt3r	2.170899e-05	1.285504e-05	3.488105e-05	1.785414e-05	2.367229e-05	3.614940e-05	8.275518e-06	4.104924e-06	1.161720e-05	1.094696e-05	2.162985e-05	3.433911e-05	1.186261e-05	1.384634e-05	3.464899e-06	2.820112e-05	3.514858e-07	7.395273e-04	4.686487e-04	1.508856e-03	9.807856e-04	1.142578e-03	1.308014e-03	3.387613e-04	2.480456e-04	4.359238e-04	7.210303e-04	1.196025e-03	1.685900e-03	7.546307e-04	9.790843e-04	2.450053e-04	1.143002e-03	2.485380e-05	-100	-100	100	100
LYXDabc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LYXabc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LYXt2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
L_LACt2r	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MALTHXabc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MALTPTabc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MALTTRabc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MALTTTRabc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MALTabc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MALt2_2	1.833078e-05	1.784732e-05	9.856934e-06	1.764815e-05	2.283898e-05	8.105148e-06	1.878815e-05	0	1.431359e-05	6.788489e-06	0	2.247325e-05	1.419895e-05	4.615447e-05	0	1.462959e-05	2.983452e-05	6.478966e-04	8.922770e-04	6.969905e-04	8.823191e-04	9.322108e-04	5.731205e-04	7.668696e-04	0	7.156079e-04	4.800187e-04	0	1.123550e-03	7.098766e-04	1.458949e-03	0	7.314063e-04	1.054493e-03	100	100	0	100
MALt2_3	3.437022e-06	6.679234e-06	0	0	0	0	0	0	0	5.259389e-06	0	8.427469e-06	0	0	0	0	0	2.430341e-04	4.722932e-04	0	0	0	0	0	0	0	3.602076e-04	0	5.959120e-04	0	0	0	0	0	100	100	0	0
MALt3	2.176781e-05	2.452656e-05	9.856934e-06	1.957707e-05	2.677518e-05	8.105148e-06	1.878815e-05	0	1.674285e-05	1.347788e-05	0	3.326773e-05	2.345716e-05	4.615447e-05	0	1.462959e-05	2.983452e-05	6.918884e-04	1.009446e-03	6.969905e-04	8.927612e-04	9.727824e-04	5.731205e-04	7.668696e-04	0	7.358883e-04	6.085114e-04	0	1.282562e-03	8.040685e-04	1.458949e-03	0	7.314063e-04	1.054493e-03	100	100	0	100
MANt2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MELIBt2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MELTt2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEOHtr	-5.665330e-11	0	0	-4.107255e-11	-6.072924e-12	-1.250205e-11	-5.302296e-12	0	-8.855889e-12	0	-3.792350e-11	-6.253716e-11	0	-2.257533e-11	-6.239462e-12	0	-7.297792e-12	4.005993e-09	0	0	1.097051e-09	4.294205e-10	6.250401e-10	2.650883e-10	0	3.614678e-10	0	2.681596e-09	3.126545e-09	0	7.979191e-10	4.411966e-10	0	5.160318e-10	100	100	-100	-100
MG2t	1.645301e-04	1.424473e-04	1.114052e-04	1.672246e-05	1.730511e-05	1.780757e-05	7.551502e-06	7.872712e-06	8.412362e-06	1.466820e-04	1.101857e-04	9.091797e-05	8.186784e-05	1.608513e-05	1.814014e-05	2.098387e-05	2.120133e-05	1.763981e-07	2.037199e-06	3.458465e-07	7.547678e-08	7.226133e-08	3.648559e-07	1.543037e-07	1.160725e-07	3.637558e-08	2.336681e-07	2.233090e-06	4.081284e-07	1.662644e-06	7.285978e-08	2.705320e-07	3.107396e-07	6.073434e-07	100	100	100	-100
MN2t3	0	1.338500e-05	4.435620e-05	0	0	0	0	0	0	1.018273e-05	1.620161e-05	6.741890e-05	1.064921e-05	0	0	0	0	0	9.464626e-04	1.810472e-03	0	0	0	0	0	0	7.200280e-04	1.145627e-03	2.382903e-03	7.530131e-04	0	0	0	0	100	-100	100	0
MNLabc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
