"DASYNai150","CDP-diacylglycerol synthetase (ante-iso-C15:0)","R01799","forward only","",""
"DASYNai170","CDP-diacylglycerol synthetase (ante-iso-C17:0)","R01799","forward only","",""
"DASYNi140","CDP-diacylglycerol synthetase (iso-C14:0)","R01799","forward only","",""
"DASYNi150","CDP-diacylglycerol synthetase (iso-C15:0)","R01799","forward only","",""
"DASYNi160","CDP-diacylglycerol synthetase (iso-C16:0)","R01799","forward only","",""
"DASYNi170","CDP-diacylglycerol synthetase (iso-C17:0)","R01799","forward only","",""
"DASYNi180","CDP-diacylglycerol synthetase (iso-C18:0)","R01799","forward only","",""
"GPDDA1","Glycerophosphodiester phosphodiesterase (Glycerophosphocholine)","R01030","forward only","",""
"GPDDA1e","Glycerophosphodiester phosphodiesterase (Glycerophosphocholine)","R01030","forward only","",""
"GPDDA2","Glycerophosphodiester phosphodiesterase (Glycerophosphoethanolamine)","R01470","forward only","",""
"GPDDA2e","Glycerophosphodiester phosphodiesterase (Glycerophosphoethanolamine)","R01470","forward only","",""
"GPDDA3","Glycerophosphodiester phosphodiesterase (Glycerophosphoserine)","","forward only","",""
"GPDDA3e","Glycerophosphodiester phosphodiesterase (Glycerophosphoserine)","","forward only","",""
"GPDDA4","Glycerophosphodiester phosphodiesterase (Glycerophosphoglycerol)","","forward only","",""
"GPDDA4e","Glycerophosphodiester phosphodiesterase (Glycerophosphoglycerol)","","forward only","",""
"GPDDA5","Glycerophosphodiester phosphodiesterase (Glycerophosphoinositol)","R01193","forward only","",""
"GPDDA5e","Glycerophosphodiester phosphodiesterase (Glycerophosphoinositol)","R01193","forward only","",""
"PAPA120","Phosphatidate phosphatase (n-C12:0)","R02239","forward only","",""
"PAPA140","Phosphatidate phosphatase (n-C14:0)","R02239","forward only","",""
"PAPA141","Phosphatidate phosphatase (n-C14:1)","R02239","forward only","",""
"PAPA150","Phosphatidate phosphatase (n-C15:0)","R02239","forward only","",""
"PAPA160","Phosphatidate phosphatase (n-C16:0)","R02239","forward only","",""
"PAPA161","Phosphatidate phosphatase (n-C16:1)","R02239","forward only","",""
"PAPA170","Phosphatidate phosphatase (n-C17:0)","R02239","forward only","",""
"PAPA180","Phosphatidate phosphatase (n-C18:0)","R02239","forward only","",""
"PAPA181","Phosphatidate phosphatase (n-C18:1)","R02239","forward only","",""
"PAPAai150","Phosphatidate phosphatase (ante-iso-C15:0)","R02239","forward only","",""
"PAPAai170","Phosphatidate phosphatase (ante-iso-C17:0)","R02239","forward only","",""
"PAPAi140","Phosphatidate phosphatase (iso-C14:0)","R02239","forward only","",""
"PAPAi150","Phosphatidate phosphatase (iso-C15:0)","R02239","forward only","",""
"PAPAi160","Phosphatidate phosphatase (iso-C16:0)","R02239","forward only","",""
"PAPAi170","Phosphatidate phosphatase (iso-C17:0)","R02239","forward only","",""
"PAPAi180","Phosphatidate phosphatase (iso-C18:0)","R02239","forward only","",""
"PGSA120","Phosphatidylglycerol synthase (n-C12:0)","R01801","forward only","",""
"PGSA140","Phosphatidylglycerol synthase (n-C14:0)","R01801","forward only","",""
"PGSA141","Phosphatidylglycerol synthase (n-C14:1)","R01801","forward only","",""
"PGSA150","Phosphatidylglycerol synthase (n-C15:0)","R01801","forward only","",""
"PGSA160","Phosphatidylglycerol synthase (n-C16:0)","R01801","forward only","",""
"PGSA161","Phosphatidylglycerol synthase (n-C16:1)","R01801","forward only","",""
"PGSA170","Phosphatidylglycerol synthase (n-C17:0)","R01801","forward only","",""
"PGSA180","Phosphatidylglycerol synthase (n-C18:0)","R01801","forward only","",""
"PGSA181","Phosphatidylglycerol synthase (n-C18:1)","R01801","forward only","",""
"PGSAai150","Phosphatidylglycerol synthase (ante-iso-C15:0)","R01801","forward only","",""
"PGSAai170","Phosphatidylglycerol synthase (ante-iso-C17:0)","R01801","forward only","",""
"PGSAi140","Phosphatidylglycerol synthase (iso-C14:0)","R01801","forward only","",""
"PGSAi150","Phosphatidylglycerol synthase (iso-C15:0)","R01801","forward only","",""
"PGSAi160","Phosphatidylglycerol synthase (iso-C16:0)","R01801","forward only","",""
"PGSAi170","Phosphatidylglycerol synthase (iso-C17:0)","R01801","forward only","",""
"PGSAi180","Phosphatidylglycerol synthase (iso-C18:0)","R01801","forward only","",""
"PINOS120","Phosphatidylinositol synthase (n-C12:0)","R01802","forward only","",""
"PINOS140","Phosphatidylinositol synthase (n-C14:0)","R01802","forward only","",""
"PINOS141","Phosphatidylinositol synthase (n-C14:1)","R01802","forward only","",""
"PINOS150","Phosphatidylinositol synthase (n-C15:0)","R01802","forward only","",""
"PINOS160","Phosphatidylinositol synthase (n-C16:0)","R01802","forward only","",""
"PINOS161","Phosphatidylinositol synthase (n-C16:1)","R01802","forward only","",""
"PINOS170","Phosphatidylinositol synthase (n-C17:0)","R01802","forward only","",""
"PINOS180","Phosphatidylinositol synthase (n-C18:0)","R01802","forward only","",""
"PINOS181","Phosphatidylinositol synthase (n-C18:1)","R01802","forward only","",""
"PINOSai150","Phosphatidylinositol synthase (ante-iso-C15:0)","R01802","forward only","",""
"PINOSai170","Phosphatidylinositol synthase (ante-iso-C17:0)","R01802","forward only","",""
"PINOSi140","Phosphatidylinositol synthase (iso-C14:0)","R01802","forward only","",""
"PINOSi150","Phosphatidylinositol synthase (iso-C15:0)","R01802","forward only","",""
"PINOSi160","Phosphatidylinositol synthase (iso-C16:0)","R01802","forward only","",""
"PINOSi170","Phosphatidylinositol synthase (iso-C17:0)","R01802","forward only","",""
"PINOSi180","Phosphatidylinositol synthase (iso-C18:0)","R01802","forward only","",""
"PSD120","Phosphatidylserine decarboxylase (n-C12:0)","R02055","forward only","",""
"PSD140","Phosphatidylserine decarboxylase (n-C14:0)","R02055","forward only","",""
"PSD141","Phosphatidylserine decarboxylase (n-C14:1)","R02055","forward only","",""
"PSD150","Phosphatidylserine decarboxylase (n-C15:0)","R02055","forward only","",""
"PSD160","Phosphatidylserine decarboxylase (n-C16:0)","R02055","forward only","",""
"PSD161","Phosphatidylserine decarboxylase (n-C16:1)","R02055","forward only","",""
"PSD170","Phosphatidylserine decarboxylase (n-C17:0)","R02055","forward only","",""
"PSD180","Phosphatidylserine decarboxylase (n-C18:0)","R02055","forward only","",""
"PSD181","Phosphatidylserine decarboxylase (n-C18:1)","R02055","forward only","",""
"PSDai150","Phosphatidylserine decarboxylase (ante-iso-C15:0)","R02055","forward only","",""
"PSDai170","Phosphatidylserine decarboxylase (ante-iso-C17:0)","R02055","forward only","",""
"PSDi140","Phosphatidylserine decarboxylase (iso-C14:0)","R02055","forward only","",""
"PSDi150","Phosphatidylserine decarboxylase (iso-C15:0)","R02055","forward only","",""
"PSDi160","Phosphatidylserine decarboxylase (iso-C16:0)","R02055","forward only","",""
"PSDi170","Phosphatidylserine decarboxylase (iso-C17:0)","R02055","forward only","",""
"PSDi180","Phosphatidylserine decarboxylase (iso-C18:0)","R02055","forward only","",""
"PSSA120","Phosphatidylserine syntase (n-C12:0)","R01800","forward only","",""
"PSSA140","Phosphatidylserine syntase (n-C14:0)","R01800","forward only","",""
"PSSA141","Phosphatidylserine syntase (n-C14:1)","R01800","forward only","",""
"PSSA150","Phosphatidylserine syntase (n-C15:0)","R01800","forward only","",""
"PSSA160","Phosphatidylserine syntase (n-C16:0)","R01800","forward only","",""
"PSSA161","Phosphatidylserine syntase (n-C16:1)","R01800","forward only","",""
"PSSA170","Phosphatidylserine syntase (n-C17:0)","R01800","forward only","",""
"PSSA180","Phosphatidylserine syntase (n-C18:0)","R01800","forward only","",""
"PSSA181","Phosphatidylserine syntase (n-C18:1)","R01800","forward only","",""
"PSSAai150","Phosphatidylserine syntase (ante-iso-C15:0)","R01800","forward only","",""
"PSSAai170","Phosphatidylserine syntase (ante-iso-C17:0)","R01800","forward only","",""
"PSSAi140","Phosphatidylserine syntase (iso-C14:0)","R01800","forward only","",""
"PSSAi150","Phosphatidylserine syntase (iso-C15:0)","R01800","forward only","",""
"PSSAi160","Phosphatidylserine syntase (iso-C16:0)","R01800","forward only","",""
"PSSAi170","Phosphatidylserine syntase (iso-C17:0)","R01800","forward only","",""
"PSSAi180","Phosphatidylserine syntase (iso-C18:0)","R01800","forward only","",""
"TAGS120","Triacylglycerol synthase (n-C12:0)","","forward only","",""
"TAGS140","Triacylglycerol synthase (n-C14:0)","","forward only","",""
"TAGS141","Triacylglycerol synthase (n-C14:1)","","forward only","",""
"TAGS150","Triacylglycerol synthase (n-C15:0)","","forward only","",""
"TAGS160","Triacylglycerol synthase (n-C16:0)","","forward only","",""
"TAGS161","Triacylglycerol synthase (n-C16:1)","","forward only","",""
"TAGS170","Triacylglycerol synthase (n-C17:0)","","forward only","",""
"TAGS180","Triacylglycerol synthase (n-C18:0)","","forward only","",""
"TAGS181","Triacylglycerol synthase (n-C18:1)","","forward only","",""
"TAGSai150","Triacylglycerol synthase (ante-iso-C15:0)","","forward only","",""
"TAGSai170","Triacylglycerol synthase (ante-iso-C17:0)","","forward only","",""
"TAGSi140","Triacylglycerol synthase (iso-C14:0)","","forward only","",""
"TAGSi150","Triacylglycerol synthase (iso-C15:0)","","forward only","",""
"TAGSi160","Triacylglycerol synthase (iso-C16:0)","","forward only","",""
"TAGSi170","Triacylglycerol synthase (iso-C17:0)","","forward only","",""
"TAGSi180","Triacylglycerol synthase (iso-C18:0)","","forward only","",""
"GHMT2r","glycine hydroxymethyltransferase","R00945","forward only","-6.5 ± 2.5","reversible "
"GLYAT","glycine C-acetyltransferase","R00371","reversible","38.6 ± 4.1","revers only"
"GLYCK2","glycerate kinase","R08572","forward only","-6.7 ± 1.4","reversible "
"PGCD","phosphoglycerate dehydrogenase","R01513","forward only","34.6 ± 1.1","revers only"
"PSERT","phosphoserine transaminase","R04173","forward only","-11.5 ± 0.7","reversible "
"PSP_L","phosphoserine phosphatase (L-serine)","R00582","forward only","-27.5 ± 0.5","reversible "
"SERD_L","L-serine deaminase","R00220","forward only","-45.8 ± 1.8",""
"THRD","L-threonine dehydrogenase","R01465","forward only","31.4 ± 5.3","revers only"
"ENO","enolase","R00658","reversible","-4.1 ± 0.6",""
"FBA","fructose-bisphosphate aldolase","R01068","reversible","2.7 ± 1.0",""
"FBA2","D-Fructose 1-phosphate D-glyceraldehyde-3-phosphate-lyase","R02568","reversible","11.8 ± 2.3",""
"FBP","fructose-bisphosphatase","R00762","forward only","-28.5 ± 1.4","reversible "
"GAPD","glyceraldehyde-3-phosphate dehydrogenase","R01061","reversible","24.9 ± 0.8",""
"GLBRAN2","1,4-alpha-glucan branching enzyme (glycogen -> bglycogen)","","forward only","",""
"GLCP","glycogen phosphorylase","","forward only","",""
"GLCP2","glycogen phosphorylase","","forward only","",""
"GLCS1","glycogen synthase (ADPGlc)","","forward only","",""
"GLDBRAN2","glycogen debranching enzyme (bglycogen -> glycogen)","","forward only","",""
"GLGC","glucose-1-phosphate adenylyltransferase","R00948","forward only","-7.9 ± 2.7","reversible "
"G1PCTYT","glucose-1-phosphate cytidylyltransferase","R00956","forward only","-0.7 ± 4.1","reversible "
"HEX1","glucokinase (D-glucose:ATP)","R00299","forward only","-17.3 ± 0.9","reversible "
"PDH","pyruvate dehydrogenase","R00209","forward only","-35.3 ± 6.4",""
"PFK","phosphofructokinase","R00756","forward only","-15.0 ± 1.3","reversible "
"PGI","glucose-6-phosphate isomerase","R00771","reversible","2.5 ± 0.8",""
"PGK","phosphoglycerate kinase","R01512","reversible","18.5 ± 0.9",""
"PGM","phosphoglycerate mutase","R01518","reversible","-4.2 ± 0.7",""
"PPDK","Pyruvate,phosphate dikinase","R00206","forward only","19.6 ± 1.0","reversible "
"PYK","pyruvate kinase","R00200","forward only","-27.7 ± 0.8","reversible "
"TPI","triose-phosphate isomerase","R01015","reversible","-5.5 ± 1.1",""
"GLXCL","glyoxalate carboligase","R00013","forward only","-19.6 ± 8.8","reversible "
"GLYCK","glycerate kinase","R01514","forward only","-11.0 ± 1.2","reversible "
"ATPPRT","ATP phosphoribosyltransferase","R01071","forward only","",""
"FGLU","formimidoylglutamase","R02285","forward only","",""
"FORAMD","formamidase","R00524","forward only","-48.8 ± 12.1",""
"HISNH4L","histidase","R01168","forward only","-12.1 ± 2.1","reversible "
"HISTD","histidinol dehydrogenase","R01158","forward only","-6.5 ± 8.5","reversible "
"HISTP","histidinol-phosphatase","R03013","forward only","-33.9 ± 8.6",""
"HSTPT","histidinol-phosphate transaminase","R03243","forward only","7.6 ± 5.8","reversible "
"IG3PS","Imidazole-glycerol-3-phosphate synthase","R04558","forward only","",""
"IGPDH","imidazoleglycerol-phosphate dehydratase","R03457","forward only","-41.7 ± 8.2",""
"IZPN","imidazolonepropionase","R02288","forward only","",""
"PRAMPC","phosphoribosyl-AMP cyclohydrolase","R04037","forward only","",""
"PRATPP","phosphoribosyl-ATP pyrophosphatase","R04035","forward only","",""
"PRMICI","1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino)imidazole-4-carboxamide isomerase (irreversible)","R04640","forward only","",""
"PRPPS","phosphoribosylpyrophosphate synthetase","R01049","reversible","0.4 ± 2.9",""
"URCN","urocanase","R02914","forward only","-9.3 ± 2.6","reversible "
"ASR","arsenate reductase","","forward only","",""
"CA2t4","calcium (Ca+2) transport in/out via proton antiport","","reversible","",""
"CD2abc","Cadmium (Cd+2) ABC transporter","","forward only","",""
"CD2t4","cadmium (Cd+2) transport in/out via proton antiport","","reversible","",""
"CLt3_2","chloride transport out via proton antiport (2:1)","","forward only","",""
"COBALT2t","cobalt transport in via permease (no H+)","","forward only","",""
"COBALT2t3","cobalt (Co+2) transport out via proton antiport","","forward only","",""
"COELICHELINabc","ferricoelichelin transport via ABC system","","forward only","",""
"COELICHELINexs","coelichelin Fe-loading reaction (spontaneaous)","","forward only","",""
"COELICHELINR1","ferricoelichelin reductase","","forward only","",""
"COELICHELINR2","ferricoelichelin reductase","","forward only","",""
"COELICHELINR3","ferricoelichelin reductase","","forward only","",""
"COELICHELINUt","coelichelin secretion","","forward only","",""
"CU1abc","Copper (Cu +1) ABC transporter","","forward only","",""
"CU1O","Cuprous Oxidase (Cu+1)","","forward only","",""
"CU2abc","Copper (Cu+2) ABC transporter","","forward only","",""
"CU2t","copper transport in via permease (no H+)","","forward only","",""
"CUt3","copper transport in via proton antiport","","forward only","",""
"FE2t2","iron (II) transport in via proton symport","","forward only","",""
"FE2t3","iron (Fe+2) transport out via proton antiport","","forward only","",""
"FE3abc","iron (III) transport via ABC system","","forward only","",""
"FEOXAMBabc","ferrioxamine B transport via ABC system","","forward only","",""
"FEOXAMBexs","desferrioxamine B Fe-loading reaction (spontaneaous)","","forward only","",""
"FEOXAMBR1","ferrioxamine B reductase","","forward only","",""
"FEOXAMBR2","ferrioxamine B reductase","","forward only","",""
"FEOXAMBR3","ferrioxamine B reductase","","forward only","",""
"FEOXAMBUt","desferrioxamine B secretion","","forward only","",""
"FEOXAMEabc","ferrioxamine E transport via ABC system","","forward only","",""
"FEOXAMEexs","desferrioxamine E Fe-loading reaction (spontaneaous)","","forward only","",""
"FEOXAMER1","ferrioxamine E reductase","","forward only","",""
"FEOXAMER2","ferrioxamine E reductase","","forward only","",""
"FEOXAMER3","ferrioxamine E reductase","","forward only","",""
"FEOXAMEUt","desferrioxamine E secretion","","forward only","",""
"FERO","ferroxidase","","forward only","",""
"H2SO","Hydrogen sulfide oxidation","","forward only","",""
"Kabc","Potassium ABC transporter","","forward only","",""
"Kt2","potassium transport in via proton symport","","forward only","",""
"Kt3","potassium transport out via proton antiport","","forward only","",""
"MG2t","magnesium (+2) transport in via diffusion","","forward only","",""
"MG2uabc","Magnesium (Mg+2) ABC transporter  (uptake)","","forward only","",""
"MN2t3","manganese (Mn+2) transport out via proton antiport","","forward only","",""
"MOBDabc","molybdate transport via ABC system","","forward only","",""
"NAt3_1","sodium transport out via proton antiport","","forward only","",""
"NAt3_2","sodium proton antiporter (H:NA is 2)","","forward only","",""
"NH4t","ammonia reversible transport","","reversible","",""
"NI2t","nickel (+2) transport in via permease (no H+)","","forward only","",""
"NI2t3","nickle (Ni+2) transport out via proton antiport","","forward only","",""
"Niabc","nickel transport via ABC system (uptake)","","forward only","",""
"NO2t2r","nitrite transport in via proton symport, reversible","","reversible","",""
